1.3.3	1.3.1	Trace	Item				The sum of the elements on the main diagonal (the diagonal from the upper left to the lower right) of a square matrix.
1.3.3	1.0.0	Transition Region	Item				A very narrow (<100 km) layer between the chromosphere and the corona where the temperature rises abruptly from about 8000 to about 500,000 K.
1.3.3	1.2.0	Troposphere	Item				The lowest layer of the atmosphere which begins at the surface and extends to between 7 km (4.4 mi) at the poles and 17 km (10.6 mi) at the equator, with some variation due to weather factors.
1.3.3	1.0.0	UDF	Item				Universal Data Format (UDF). The Optical Technology Storage Association's Universal Disk Format, based on ISO 13346. See <http://www.osta.org/specs/index.htm>
1.3.3	1.0.0	Ultraviolet	Item				Photons with a wavelength range: 10 to 400 nm.
1.3.3	1.0.0	Uncalibrated	Item				Duplicate data are removed from the data stream and data are time ordered. Values are not adjusted for any potential biases or external factors.
1.3.3	1.2.0	Uncertainty	Item				A statistically defined discrepancy between a measured quantity and the true value of that quantity that cannot be corrected by calculation or calibration.
1.3.3	1.0.0	Unicode	Item				Text in multi-byte Unicode format.
1.3.3	1.0.0	Units	Text				A description of the standardized measurement increments in which a value is specified. The description is represented as a mathematical phrase. Units should be represented by widely accepted representation. For example, units should conform to the International System of Units (SI) which is maintained by BIPM (Bureau International des Poids et Mesures (see <http://www.bipm.fr/> ) when appropriate or use tokens like "Re" to represent units of the Radius of the Earth. Within a phrase the circumflex (^) is used to indicate a power, a star (*) is used to indicate multiplication and a slash (/) division. When symbols are not separated by a mathematical operator, multiplication is assumed. Symbols for base units can be found at: <http://www.bipm.fr/en/si/si_brochure/chapter2/2-1/#symbols> and those for common derived units can be found at: <http://www.bipm.fr/en/si/derived_units/2-2-2.html>
1.3.3	1.0.0	Units Conversion	Text				The multiplicative factor for converting a unit into International System of Units (SI) units. The factor is expressed in the form "number > x", where "number" is a numerical value and "x" is the appropriate SI units. The basic SI units are Enumerated: m (meter), N (newton), kg (kilogram), Pa (pascal), s (second), Hz (hertz), A (ampere), V (volt), K (kelvin), W (watt), rad (radian), J (joule), sr (steradian), C (coulomb), T (tesla), ohm (ohm), mho (mho or seimens), H (henry), and F (farad). Two useful units which are not SI units are: degree (angle), and unitless (no units). An example is: "1.0E-5>T" which converts the units, presumable nT, to tesla. Another example is: "1.0e+3>m/s" which converts a velocity expressed in kilometers per second to meters per second.
1.3.3	1.2.1	Unspecified	Item				A value which is not provided.
1.3.3	1.2.0	Uranus	Item				The eigth planet from the sun in our solar system.
1.3.3	1.0.0	URL	Text				Uniform Resource Locator (URL) is the global address of documents and other resources on the World Wide Web. The first part of the address indicates what protocol to use, and the second part specifies the IP address or the domain name where the resource is located followed by the pathname of the resource. A URL is specified in the form protocol://server.domain.name:port/pathname. Example protocols are HTTP or FTP, server domain name is the Internet name.
1.3.3	1.2.0	Valid Max	Text				The largest legitmate value.
1.3.3	1.2.0	Valid Min	Text				The smallest legitmate value.
1.3.3	1.3.1	Value Format	Text				A string defining the output format used when extracting data values out to a file or screen. The magnitude and the number of significant figures needed should be carefully considered. The output format string can be in either Fortran or C syntax.
1.3.3	1.0.0	Variance	Item				A measure of dispersion of a set of data points around their mean value. The expectation value of the squared deviations from the mean.
1.3.3	1.0.0	Vector	Item				A set of parameter values each along some independent variable (e.g., components of a field in three orthogonal spatial directions; atmospheric temperature values at several altitudes, or at a given latitude and longitude;).
1.3.3	1.0.0	Velocity	Item				Rate of change of position. Also used for the average velocity of a collection of particles, also referred to as "bulk velocity".
1.3.3	1.2.0	Venus	Item				The second planet from the sun in our solar system.
1.3.3	1.0.0	Version	Text				Indicates the release identifier. When used to indicate the release of the SPASE data model, it is a in the form Major.Minor.Fix where Major: A significant change in the architecture of the model or rewrite of the implementation. This includes major changes in design or implementation language. This number starts at 0 (zero). Minor: An addition of terms or features that require changes in documentation/external API. This number starts at 0 (zero). Fix: Any change that doesn't require documentation/external API changes. This number starts at 0 (zero).
1.3.3	1.1.0	VOTable	Item				A proposed XML standard designed as a flexible storage and exchange format for tabular data.
1.3.3	1.0.0	Waveform Receiver	Item				A radio receiver which outputs the value of one or more components of the electric and/or magnetic field as a function of time.
1.3.3	1.3.0	Wavelength Range	Container				The range of possible values for the observed wavelength.
1.3.3	1.2.0	WGS84	Item				The World Geodetic System (WGS) defines a reference frame for the earth, for use in geodesy and navigation. The WGS84 uses the zero meridian as defined by the Bureau International de l'Heure.
1.3.3	1.0.0	White-Light	Item				Photons with a wavelength in the visable range for humans!!!
1.3.3	1.1.0	X	Item				The component of a vector along the X-axis in a cartessian coordinate system.
1.3.3	1.0.0	X-Rays	Item				Photons with a wavelength range: 0.001 <= x < 10 nm
1.3.3	1.0.0	XML	Item				eXtensible Mark-up Language (XML). A structured format for representing information. See <http://www.w3.org/XML/>
1.3.3	1.1.0	Y	Item				The component of a vector along the Y-axis in a cartessian coordinate system.
1.3.3	1.0.0	Z	Item				The component of a vector along the Z-axis in a cartessian coordinate system.
1.3.3	1.0.0	ZIP	Item				An open standard for compression which is a variation of the LZW method and was originally used in the PKZIP utility.
